"","coordinatorCountry","countryName","coordinator","totalCost","latitude","longitude"
"14783","SE","Sweden","KAROLINSKA INSTITUTET","1923060",62,15
"14784","SE","Sweden","STOCKHOLMS LANS LANDSTING","4253479.25",62,15
"14785","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","173857.2",62,15
"14786","SE","Sweden","FERROAMP ELEKTRONIK AB","1977588.5",62,15
"14787","SE","Sweden","KAROLINSKA INSTITUTET","185857.2",62,15
"14788","SE","Sweden","VOLVO PERSONVAGNAR AB","1.269401125E7",62,15
"14789","SE","Sweden","AIREC AB","1470776.5",62,15
"14790","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","265059",62,15
"14791","SE","Sweden","SENZIME AB","71429",62,15
"14792","SE","Sweden","KAROLINSKA INSTITUTET","2000000",62,15
"14793","SE","Sweden","MYVOX AB","71429",62,15
"14794","SE","Sweden","MODCAM AB","71429",62,15
"14795","SE","Sweden","ZEMISSION AB","71429",62,15
"14796","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","173857.2",62,15
"14797","SE","Sweden","ECTIN RESEARCH AB","71429",62,15
"14798","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","1500000",62,15
"14799","SE","Sweden","LUNDS UNIVERSITET","1875000",62,15
"14800","SE","Sweden","BIOVICA INTERNATIONAL AB","682506.25",62,15
"14801","SE","Sweden","NORCOMP NORDIC AB","71429",62,15
"14802","SE","Sweden","TIME-CRITICAL NETWORKS AB","71429",62,15
"14803","SE","Sweden","BIOINVENT INTERNATIONAL AB","71429",62,15
"14804","SE","Sweden","AVINERO AB","71429",62,15
"14805","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","150000",62,15
"14806","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","185857.2",62,15
"14807","SE","Sweden","LULEA TEKNISKA UNIVERSITET","1878625",62,15
"14808","SE","Sweden","HOEGSKOLAN I BORAS","2359963",62,15
"14809","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","149824.75",62,15
"14810","SE","Sweden","SVENSK KARNBRANSLEHANTERING AKTIEBOLAG","4051777.5",62,15
"14811","SE","Sweden","LULEA TEKNISKA UNIVERSITET","2100130",62,15
"14812","SE","Sweden","SECO TOOLS AB","185857.2",62,15
"14813","SE","Sweden","HOEGSKOLAN I BORAS","3856700.88",62,15
"14814","SE","Sweden","LUNDS UNIVERSITET","2498625",62,15
"14815","SE","Sweden","LUNDS UNIVERSITET","4332341.5",62,15
"14816","SE","Sweden","KAROLINSKA INSTITUTET","185857.2",62,15
"14817","SE","Sweden","Qamcom Research and Technology AB","71429",62,15
"14818","SE","Sweden","MANTEX AKTIEBOLAG","2335550",62,15
"14819","SE","Sweden","BOULE MEDICAL AB","71429",62,15
"14820","SE","Sweden","STOCKHOLMS UNIVERSITET","173857.2",62,15
"14821","SE","Sweden","STATENS VAG- OCH TRANSPORTFORSKNINGSINSTITUT","6997943.75",62,15
"14822","SE","Sweden","HERMAN ANDERSSONS PLAT AB","71429",62,15
"14823","SE","Sweden","LUXBRIGHT AB","2730653",62,15
"14824","SE","Sweden","RISE RESEARCH INSTITUTES OF SWEDEN AB","3662716.75",62,15
"14825","SE","Sweden","EISCAT SCIENTIFIC ASSOCIATION","3121585",62,15
"14826","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","1500000",62,15
"14827","SE","Sweden","TRAFIKVERKET - TRV","4400000",62,15
"14828","SE","Sweden","LUNDS UNIVERSITET","173857.2",62,15
"14829","SE","Sweden","EXCILLUM AB","71429",62,15
"14830","SE","Sweden","SYMCEL SVERIGE AB","3572567.5",62,15
"14831","SE","Sweden","LUNDS UNIVERSITET","1.000000089E7",62,15
"14832","SE","Sweden","DEGOO BACKUP AB","71429",62,15
"14833","SE","Sweden","GOETEBORGS UNIVERSITET","185857.2",62,15
"14834","SE","Sweden","KAROLINSKA INSTITUTET","173857.2",62,15
"14835","SE","Sweden","LULEA TEKNISKA UNIVERSITET","5998343.75",62,15
"14836","SE","Sweden","KAROLINSKA INSTITUTET","185857.2",62,15
"14837","SE","Sweden","GLYCOBOND AB","71429",62,15
"14838","SE","Sweden","KAROLINSKA INSTITUTET","1846360",62,15
"14839","SE","Sweden","WINFOOR AB","2994250",62,15
"14840","SE","Sweden","KAROLINSKA INSTITUTET","150000",62,15
"14841","SE","Sweden","STOCKHOLMS UNIVERSITET","1716970",62,15
"14842","SE","Sweden","KAROLINSKA INSTITUTET","1950033",62,15
"14843","SE","Sweden","SALTX TECHNOLOGY AB","71429",62,15
"14844","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","2000000",62,15
"14845","SE","Sweden","LUNDS UNIVERSITET","173857.2",62,15
"14846","SE","Sweden","STATENS VAG- OCH TRANSPORTFORSKNINGSINSTITUT","9609700",62,15
"14847","SE","Sweden","BRACEIT AB","71429",62,15
"14848","SE","Sweden","GOETEBORGS UNIVERSITET","247059",62,15
"14849","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","2991978.75",62,15
"14850","SE","Sweden","SVERIGES LANTBRUKSUNIVERSITET","173857.2",62,15
"14851","SE","Sweden","GOETEBORGS UNIVERSITET","2500000",62,15
"14852","SE","Sweden","KAROLINSKA INSTITUTET","2413449",62,15
"14853","SE","Sweden","LUNDS UNIVERSITET","2500000",62,15
"14854","SE","Sweden","SYMCEL SVERIGE AB","71429",62,15
"14855","SE","Sweden","BIOARCTIC AB","71429",62,15
"14856","SE","Sweden","ERICSSON AB","7995413.75",62,15
"14857","SE","Sweden","STOCKHOLMS UNIVERSITET","2492834",62,15
"14858","SE","Sweden","STOCKHOLMS UNIVERSITET","185857.2",62,15
"14859","SE","Sweden","LUNDS UNIVERSITET","185857.2",62,15
"14860","SE","Sweden","KAROLINSKA INSTITUTET","173857.2",62,15
"14861","SE","Sweden","EMOTRA AB","71429",62,15
"14862","SE","Sweden","KAROLINSKA INSTITUTET","6223330",62,15
"14863","SE","Sweden","UPPSALA UNIVERSITET","2368439",62,15
"14864","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","185857.2",62,15
"14865","SE","Sweden","STOCKHOLMS UNIVERSITET","1999910",62,15
"14866","SE","Sweden","HELLO SHIM AB","71429",62,15
"14867","SE","Sweden","SWEREA SICOMP AB","343996.25",62,15
"14868","SE","Sweden","UPPSALA UNIVERSITET","1500000",62,15
"14869","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","185857.2",62,15
"14870","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","178993.8",62,15
"14871","SE","Sweden","KAROLINSKA INSTITUTET","6000000",62,15
"14872","SE","Sweden","KAROLINSKA INSTITUTET","173857.2",62,15
"14873","SE","Sweden","STOCKHOLMS UNIVERSITET","1968375",62,15
"14874","SE","Sweden","UPPSALA UNIVERSITET","1950732",62,15
"14875","SE","Sweden","RISE RESEARCH INSTITUTES OF SWEDEN AB","173857.2",62,15
"14876","SE","Sweden","LUNDS UNIVERSITET","1499905",62,15
"14877","SE","Sweden","SOLVATTEN AB","71429",62,15
"14878","SE","Sweden","CORLINE SYSTEMS AB","2362681.25",62,15
"14879","SE","Sweden","STOCKHOLMS UNIVERSITET","2499756",62,15
"14880","SE","Sweden","LUNDS UNIVERSITET","1750000",62,15
"14881","SE","Sweden","VASTRA GOTALANDS LANS LANDSTING","1416000",62,15
"14882","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","1948750",62,15
"14883","SE","Sweden","KAROLINSKA INSTITUTET","1422338.77",62,15
"14884","SE","Sweden","STARCOUNTER AB","71429",62,15
"14885","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","88000000",62,15
"14886","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","173857.2",62,15
"14887","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","3312235",62,15
"14888","SE","Sweden","STOCKHOLMS UNIVERSITET","1998653.75",62,15
"14889","SE","Sweden","FUNKA NU AB","1949997",62,15
"14890","SE","Sweden","STOCKHOLMS UNIVERSITET","1091249.39",62,15
"14891","SE","Sweden","UPPSALA UNIVERSITET","233111.6",62,15
"14892","SE","Sweden","LINKOPINGS UNIVERSITET","173857.2",62,15
"14893","SE","Sweden","BONE SUPPORT AB","71429",62,15
"14894","SE","Sweden","ROBOTICS CARE AB","71429",62,15
"14895","SE","Sweden","TOTALFORSVARETS FORSKNINGSINSTITUT","3131333.75",62,15
"14896","SE","Sweden","STOCKHOLMS UNIVERSITET","2486951.25",62,15
"14897","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","1499180",62,15
"14898","SE","Sweden","ARCAM AB","2494400",62,15
"14899","SE","Sweden","UPPSALA UNIVERSITET","1467500",62,15
"14900","SE","Sweden","UMEA UNIVERSITET","3907375",62,15
"14901","SE","Sweden","WIKMANSHYTTAN SAFETY AB","71429",62,15
"14902","SE","Sweden","GOETEBORGS UNIVERSITET","2000000",62,15
"14903","SE","Sweden","GOETEBORGS UNIVERSITET","2500000",62,15
"14904","SE","Sweden","LUXBRIGHT AB","71429",62,15
"14905","SE","Sweden","VETENSKAPSRADET - SWEDISH RESEARCH COUNCIL","23812500",62,15
"14906","SE","Sweden","INTERNATIONAL FEDERATION OF ORGANIC AGRICULTURE MOVEMENTS EUROPEAN UNION REGIONAL GROUP","1990368.75",62,15
"14907","SE","Sweden","LUNDS UNIVERSITET","1500000",62,15
"14908","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","150000",62,15
"14909","SE","Sweden","LINKOPINGS UNIVERSITET","3311110",62,15
"14910","SE","Sweden","ADAPTIVE SIMULATIONS SWEDEN AB","71429",62,15
"14911","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","185857.2",62,15
"14912","SE","Sweden","SVERIGES METEOROLOGISKA OCH HYDROLOGISKA INSTITUT","2168995",62,15
"14913","SE","Sweden","SVERIGES LANTBRUKSUNIVERSITET","7000000",62,15
"14914","SE","Sweden","EKOMARINE PAINT AB","71429",62,15
"14915","SE","Sweden","MALMO UNIVERSITET","185857.2",62,15
"14916","SE","Sweden","PHAREM BIOTECH AB","2962500",62,15
"14917","SE","Sweden","VIBROSENSE DYNAMICS AB","71429",62,15
"14918","SE","Sweden","KAROLINSKA INSTITUTET","173857.2",62,15
"14919","SE","Sweden","LUNDS UNIVERSITET","185857.2",62,15
"14920","SE","Sweden","KAROLINSKA INSTITUTET","1895155",62,15
"14921","SE","Sweden","KAROLINSKA INSTITUTET","173857.2",62,15
"14922","SE","Sweden","LINKOPINGS UNIVERSITET","1989590",62,15
"14923","SE","Sweden","STOCKHOLMS UNIVERSITET","1487245",62,15
"14924","SE","Sweden","KAROLINSKA INSTITUTET","2500000",62,15
"14925","SE","Sweden","NON-VIOLENCE EDUCATION INTERNATIONAL AB","71429",62,15
"14926","SE","Sweden","KAROLINSKA INSTITUTET","2500000",62,15
"14927","SE","Sweden","PP-POLYMER AB","71429",62,15
"14928","SE","Sweden","GOETEBORGS UNIVERSITET","2000000",62,15
"14929","SE","Sweden","SIOO WOODPROTECTION AB","71429",62,15
"14930","SE","Sweden","TRANSMODE SYSTEMS AB","185857.2",62,15
"14931","SE","Sweden","UPPSALA UNIVERSITET","1738690",62,15
"14932","SE","Sweden","ALELION ENERGY SYSTEMS AB","71429",62,15
"14933","SE","Sweden","UMEA UNIVERSITET","2889000",62,15
"14934","SE","Sweden","IBC ROBOTICS AB","71429",62,15
"14935","SE","Sweden","LUNDS UNIVERSITET","173857.2",62,15
"14936","SE","Sweden","IVL SVENSKA MILJOEINSTITUTET AB","4883673.01",62,15
"14937","SE","Sweden","SAGA DIAGNOSTICS AB","71429",62,15
"14938","SE","Sweden","IMMUNOVIA AB","4244969.25",62,15
"14939","SE","Sweden","ASOLUNA AB","71429",62,15
"14940","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","8.90000001E7",62,15
"14941","SE","Sweden","LUNDS UNIVERSITET","173857.2",62,15
"14942","SE","Sweden","BIOFRIGAS SWEDEN AB","71429",62,15
"14943","SE","Sweden","UMEA UNIVERSITET","173857.2",62,15
"14944","SE","Sweden","GOETEBORGS UNIVERSITET","1500000",62,15
"14945","SE","Sweden","GOETEBORGS UNIVERSITET","149427",62,15
"14946","SE","Sweden","ACAST AB","3171875",62,15
"14947","SE","Sweden","LINKOPINGS UNIVERSITET","185857.2",62,15
"14948","SE","Sweden","INCLOSE GROUP AB","71429",62,15
"14949","SE","Sweden","GOODBYE KANSAS ENTERTAINMENT GROUPAB","71429",62,15
"14950","SE","Sweden","TRAFIKVERKET - TRV","3478222.51",62,15
"14951","SE","Sweden","UPPSALA UNIVERSITET","5104082.5",62,15
"14952","SE","Sweden","UPPSALA UNIVERSITET","1145879",62,15
"14953","SE","Sweden","SVERIGES LANTBRUKSUNIVERSITET","3999998.75",62,15
"14954","SE","Sweden","STOCKHOLMS STAD","3.484653336E7",62,15
"14955","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","1534250",62,15
"14956","SE","Sweden","LULEA TEKNISKA UNIVERSITET","1676375",62,15
"14957","SE","Sweden","GOETEBORGS UNIVERSITET","149700.75",62,15
"14958","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","1600000",62,15
"14959","SE","Sweden","SENZAGEN AB","2421800",62,15
"14960","SE","Sweden","KAROLINSKA INSTITUTET","3344981.25",62,15
"14961","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","1725000",62,15
"14962","SE","Sweden","IVL SVENSKA MILJOEINSTITUTET AB","7621135",62,15
"14963","SE","Sweden","MALMO UNIVERSITET","2138720.04",62,15
"14964","SE","Sweden","Tillväxtverket","642978.75",62,15
"14965","SE","Sweden","UPPSALA UNIVERSITET","2000000",62,15
"14966","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","150000",62,15
"14967","SE","Sweden","ENVIC-SENSE AB","71429",62,15
"14968","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","2496320",62,15
"14969","SE","Sweden","VETENSKAPSRADET - SWEDISH RESEARCH COUNCIL","2231438.5",62,15
"14970","SE","Sweden","BIOVICA INTERNATIONAL AB","71429",62,15
"14971","SE","Sweden","KLIMATOR AB","71429",62,15
"14972","SE","Sweden","UPPSALA UNIVERSITET","1497059",62,15
"14973","SE","Sweden","KAROLINSKA INSTITUTET","265059",62,15
"14974","SE","Sweden","GOETEBORGS UNIVERSITET","185857.2",62,15
"14975","SE","Sweden","GLOBALWORKS LUND AB","71429",62,15
"14976","SE","Sweden","KAROLINSKA INSTITUTET","2583560",62,15
"14977","SE","Sweden","PHAREM BIOTECH AB","71429",62,15
"14978","SE","Sweden","LINKOPINGS UNIVERSITET","1233000",62,15
"14979","SE","Sweden","GOETEBORGS UNIVERSITET","185857.2",62,15
"14980","SE","Sweden","KAROLINSKA INSTITUTET","1499808",62,15
"14981","SE","Sweden","NEOZEO AB","71429",62,15
"14982","SE","Sweden","LINKOPINGS UNIVERSITET","2261522.73",62,15
"14983","SE","Sweden","RISE RESEARCH INSTITUTES OF SWEDEN AB","8928994.75",62,15
"14984","SE","Sweden","CLINICAL LASERTHERMIA SYSTEMS AB","2136357.5",62,15
"14985","SE","Sweden","SVENSK KARNBRANSLEHANTERING AKTIEBOLAG","4712985",62,15
"14986","SE","Sweden","1928DIAGNOSTICS AB","71429",62,15
"14987","SE","Sweden","Plasmatrix Materials AB","71429",62,15
"14988","SE","Sweden","UPPSALA UNIVERSITET","1499671",62,15
"14989","SE","Sweden","GOETEBORGS UNIVERSITET","173857.2",62,15
"14990","SE","Sweden","GOETEBORGS UNIVERSITET","185857.2",62,15
"14991","SE","Sweden","TRAFIKVERKET - TRV","3153652.5",62,15
"14992","SE","Sweden","LUNDS UNIVERSITET","6084949",62,15
"14993","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","3820956.25",62,15
"14994","SE","Sweden","KAROLINSKA INSTITUTET","173857.2",62,15
"14995","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","185857.2",62,15
"14996","SE","Sweden","AROCELL AB (PUBL)","71429",62,15
"14997","SE","Sweden","LUNDS UNIVERSITET","185857.2",62,15
"14998","SE","Sweden","AVANTHERM AB","71429",62,15
"14999","SE","Sweden","UPPSALA UNIVERSITET","173857.2",62,15
"15000","SE","Sweden","GREEN STAR MARINE SWEDEN  AB","71429",62,15
"15001","SE","Sweden","LINKOPINGS UNIVERSITET","185857.2",62,15
"15002","SE","Sweden","BROCKMANN GEOMATICS SWEDEN AB","1630021.27",62,15
"15003","SE","Sweden","UMEA UNIVERSITET","1999870",62,15
"15004","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","185857.2",62,15
"15005","SE","Sweden","LUNDS UNIVERSITET","173857.2",62,15
"15006","SE","Sweden","UMEA UNIVERSITET","2500000",62,15
"15007","SE","Sweden","LUNDS UNIVERSITET","150000",62,15
"15008","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","7657442.5",62,15
"15009","SE","Sweden","BIOSERVO TECHNOLOGIES AB","3271387.5",62,15
"15010","SE","Sweden","UPPSALA UNIVERSITET","152125.05",62,15
"15011","SE","Sweden","GOETEBORGS UNIVERSITET","173857.2",62,15
"15012","SE","Sweden","RISE SICS AB","3291294.99",62,15
"15013","SE","Sweden","FUEL PELLETS TECHNOLOGIES EUROPE AB","71429",62,15
"15014","SE","Sweden","STOCKHOLMS UNIVERSITET","1104812",62,15
"15015","SE","Sweden","WINFOOR AB","71429",62,15
"15016","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","150000",62,15
"15017","SE","Sweden","SILEX MICROSYSTEMS AB","8222065.75",62,15
"15018","SE","Sweden","BETAGENON AB","2604625",62,15
"15019","SE","Sweden","SWEREA IVF AB","50000",62,15
"15020","SE","Sweden","FINEPART SWEDEN AB","71429",62,15
"15021","SE","Sweden","KAROLINSKA INSTITUTET","185857.2",62,15
"15022","SE","Sweden","MAELARDALENS HOEGSKOLA","5740676.25",62,15
"15023","SE","Sweden","LUNDS UNIVERSITET","185857.2",62,15
"15024","SE","Sweden","STOCKHOLMS UNIVERSITET","173857.2",62,15
"15025","SE","Sweden","CINSIDE AB","71429",62,15
"15026","SE","Sweden","OREBRO UNIVERSITY","2511360",62,15
"15027","SE","Sweden","GOETEBORGS UNIVERSITET","185857.2",62,15
"15028","SE","Sweden","SOL VOLTAICS AB","2486250",62,15
"15029","SE","Sweden","IFOODBAG AB","2412860",62,15
"15030","SE","Sweden","MALMO UNIVERSITET","185857.2",62,15
"15031","SE","Sweden","GOETEBORGS UNIVERSITET","185857.2",62,15
"15032","SE","Sweden","PARANS SOLAR LIGHTNING AB","71429",62,15
"15033","SE","Sweden","LUNDS UNIVERSITET","1999412",62,15
"15034","SE","Sweden","BIOARCTIC AB","13981411",62,15
"15035","SE","Sweden","KAROLINSKA INSTITUTET","1499999.25",62,15
"15036","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","1499085",62,15
"15037","SE","Sweden","LINKOPINGS UNIVERSITET","185857.2",62,15
"15038","SE","Sweden","KAROLINSKA INSTITUTET","173857.2",62,15
"15039","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","7223033.25",62,15
"15040","SE","Sweden","GOETEBORGS UNIVERSITET","185857.2",62,15
"15041","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","5462113.75",62,15
"15042","SE","Sweden","MODELON AB","1500000",62,15
"15043","SE","Sweden","LINNEUNIVERSITETET","185857.2",62,15
"15044","SE","Sweden","GOETEBORGS UNIVERSITET","185857.2",62,15
"15045","SE","Sweden","GOETEBORGS UNIVERSITET","173857.2",62,15
"15046","SE","Sweden","KAROLINSKA INSTITUTET","173857.2",62,15
"15047","SE","Sweden","SKANES LIVSMEDELSAKADEMI","4252933.75",62,15
"15048","SE","Sweden","KAROLINSKA INSTITUTET","2443952.5",62,15
"15049","SE","Sweden","OREBRO UNIVERSITY","173857.2",62,15
"15050","SE","Sweden","STOCKHOLMS UNIVERSITET","1967755",62,15
"15051","SE","Sweden","UPPSALA UNIVERSITET","1386000",62,15
"15052","SE","Sweden","RISE INNVENTIA AB","2600087.25",62,15
"15053","SE","Sweden","GOETEBORGS UNIVERSITET","173857.2",62,15
"15054","SE","Sweden","ERICSSON AB","7990416.25",62,15
"15055","SE","Sweden","GOETEBORGS UNIVERSITET","1497500",62,15
"15056","SE","Sweden","IDOGEN AB","2868734.25",62,15
"15057","SE","Sweden","KAROLINSKA INSTITUTET","1.504125925E7",62,15
"15058","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","173857.2",62,15
"15059","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","1991008",62,15
"15060","SE","Sweden","KAROLINSKA INSTITUTET","2500000",62,15
"15061","SE","Sweden","LUNDS UNIVERSITET","3348480",62,15
"15062","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","1799810",62,15
"15063","SE","Sweden","LUNDS UNIVERSITET","1999948",62,15
"15064","SE","Sweden","LINKOPINGS UNIVERSITET","994538.75",62,15
"15065","SE","Sweden","KAROLINSKA INSTITUTET","185857.2",62,15
"15066","SE","Sweden","STOCKHOLMS UNIVERSITET","185857.2",62,15
"15067","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","8833302.1",62,15
"15068","SE","Sweden","SVENSKA AEROGEL AB","1492857.5",62,15
"15069","SE","Sweden","NATURHISTORISKA RIKSMUSEET","173857.2",62,15
"15070","SE","Sweden","LUNDS UNIVERSITET","185857.2",62,15
"15071","SE","Sweden","LUNDS UNIVERSITET","10000000",62,15
"15072","SE","Sweden","VETENSKAP & ALLMANHET, VA","1398865.5",62,15
"15073","SE","Sweden","LUNDS UNIVERSITET","1500000",62,15
"15074","SE","Sweden","TOTALFORSVARETS FORSKNINGSINSTITUT","4978248.75",62,15
"15075","SE","Sweden","LUNDS UNIVERSITET","173857.2",62,15
"15076","SE","Sweden","CORPOWER OCEAN AB","3988747.25",62,15
"15077","SE","Sweden","UPPSALA UNIVERSITET","125318.75",62,15
"15078","SE","Sweden","GOETEBORGS UNIVERSITET","173857.2",62,15
"15079","SE","Sweden","MIDROC PROJECT MANAGEMENT AB","5074363.65",62,15
"15080","SE","Sweden","KAROLINSKA INSTITUTET","1.38468655E7",62,15
"15081","SE","Sweden","Tillväxtverket","139562.5",62,15
"15082","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","4782286.25",62,15
"15083","SE","Sweden","UPPSALA UNIVERSITET","185857.2",62,15
"15084","SE","Sweden","WIRAYA SOLUTIONS AB","2902320",62,15
"15085","SE","Sweden","UPPSALA UNIVERSITET","185857.2",62,15
"15086","SE","Sweden","STOCKHOLMS UNIVERSITET","2324391",62,15
"15087","SE","Sweden","Tillväxtverket","457345",62,15
"15088","SE","Sweden","MAELARDALENS HOEGSKOLA","1.500076375E7",62,15
"15089","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","185857.2",62,15
"15090","SE","Sweden","SALTX TECHNOLOGY AB","2828875",62,15
"15091","SE","Sweden","KAROLINSKA INSTITUTET","1493125",62,15
"15092","SE","Sweden","Enza Biotech AB","71429",62,15
"15093","SE","Sweden","SVERIGES LANTBRUKSUNIVERSITET","2035250",62,15
"15094","SE","Sweden","KAROLINSKA INSTITUTET","8378755.75",62,15
"15095","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","173857.2",62,15
"15096","SE","Sweden","TRAFIKVERKET - TRV","",62,15
"15097","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","1498729",62,15
"15098","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","2500000",62,15
"15099","SE","Sweden","NELSON GARDEN AB","1723210",62,15
"15100","SE","Sweden","UPPSALA UNIVERSITET","185857.2",62,15
"15101","SE","Sweden","ABB AB","4037266.25",62,15
"15102","SE","Sweden","LUNDS UNIVERSITET","1985818",62,15
"15103","SE","Sweden","LUNDS UNIVERSITET","2442000",62,15
"15104","SE","Sweden","GOETEBORGS UNIVERSITET","3712832.5",62,15
"15105","SE","Sweden","LUNDS UNIVERSITET","4500000",62,15
"15106","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","2461947",62,15
"15107","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","1500000",62,15
"15108","SE","Sweden","CARGOBEACON AB","71429",62,15
"15109","SE","Sweden","GOETEBORGS UNIVERSITET","1999985",62,15
"15110","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","173857.2",62,15
"15111","SE","Sweden","GOETEBORGS UNIVERSITET","185857.2",62,15
"15112","SE","Sweden","NATURHISTORISKA RIKSMUSEET","173857.2",62,15
"15113","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","185857.2",62,15
"15114","SE","Sweden","KAROLINSKA INSTITUTET","185857.2",62,15
"15115","SE","Sweden","KAROLINSKA INSTITUTET","173857.2",62,15
"15116","SE","Sweden","KAROLINSKA INSTITUTET","185857.2",62,15
"15117","SE","Sweden","LUNDS UNIVERSITET","173857.2",62,15
"15118","SE","Sweden","NORDIC AIRCRAFT AKTIEBOLAG","71429",62,15
"15119","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","185857.2",62,15
"15120","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","150721.25",62,15
"15121","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","166993.8",62,15
"15122","SE","Sweden","EPIROC ROCK DRILLS AB","16162100",62,15
"15123","SE","Sweden","VOLUMENTAL AB","2087000",62,15
"15124","SE","Sweden","KUNGLIGA TEKNISKA HOEGSKOLAN","2097520",62,15
"15125","SE","Sweden","INTERNATIONAL FEDERATION OF ORGANIC AGRICULTURE MOVEMENTS EUROPEAN UNION REGIONAL GROUP","8997295.2",62,15
"15126","SE","Sweden","CHALMERS TEKNISKA HOEGSKOLA AB","2259522.5",62,15
"15127","SE","Sweden","UPPSALA UNIVERSITET","1498954",62,15
"15128","SE","Sweden","LINKOPINGS UNIVERSITET","2000000",62,15
"15129","SE","Sweden","UPPSALA UNIVERSITET","1525000",62,15
"15130","SE","Sweden","KAROLINSKA INSTITUTET","185857.2",62,15
